accession	fetch_source	note
P81943.3	uniprot	species: Apium graveolens; common name: Celery; IUIS Allergen: Api g 5.0101; Type: Food Plant; Group: Apium Api g 5; Allergenicity: IgE but no biological test; 1st V: 10; curationNote: 
P82534.1	uniprot	species: Prunus domestica; common name: Plum; IUIS Allergen: Pru d 3.0101; Type: Food Plant; Group: Prunus Pru 3; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 7; curationNote: 
P82946.1	uniprot	species: Dactylis glomerata; common name: Orchard grass; IUIS Allergen: Dac g 4.0101; Type: Aero Plant; Group: Dactylis Dac g 4; Allergenicity: IgE but no biological test; 1st V: 9; curationNote: 
P82947.1	uniprot	species: Glycine max; common name: Soybean; IUIS Allergen: Unassigned; Type: Food Plant; Group: Glycine Major Gly 50 kDa allergen; Allergenicity: IgE but no biological test; 1st V: 7; curationNote: 
P82952.1	uniprot	species: Prunus dulcis; common name: Almond; IUIS Allergen: Unassigned; Type: Food Plant; Group: Prunus Seed allergenic protein 2 (Conglutin gamma); Allergenicity: IgE but no biological test; 1st V: 8; curationNote: 
P82971.1	uniprot	species: Bombus terrestris; common name: Bumblebee; IUIS Allergen: Bom t 1.0101; Type: Venom or Salivary; Group: Bombus Bom t 1; Allergenicity: IgE but no biological test; 1st V: 7; curationNote: 
P82977.2	uniprot	species: Triticum aestivum; common name: Wheat; IUIS Allergen: Unassigned; Type: Aero Plant; Group: Triticum Tri a 39  serine proteinase inhibitor-lik; Allergenicity: IgE but no biological test; 1st V: 11; curationNote: 
P83181.1	uniprot	species: Salsola kali; common name: Thistle; IUIS Allergen: Sal k 1.0101; Type: Aero Plant; Group: Salsola Sal k 1; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 10; curationNote: 
P83332.1	uniprot	species: Prunus persica; common name: Peach; IUIS Allergen: Unassigned; Type: Food Plant; Group: Prunus persica Pru p 2 IUIS; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 12; curationNote: 
P83335.1	uniprot	species: Prunus persica; common name: Peach; IUIS Allergen: Unassigned; Type: Food Plant; Group: Prunus persica Pru p 2 IUIS; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 12; curationNote: 
P83340.1	uniprot	species: Epicoccum nigrum; common name: Fungus; IUIS Allergen: Epi p 1.0101; Type: Aero Fungi; Group: Epicoccum Epi p 1; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 9; curationNote: 
P83377.1	uniprot	species: Polistes gallicus; common name: Paper wasp; IUIS Allergen: Pol g 5.0101; Type: Venom or Salivary; Group: Polistes Pol 5; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 7; curationNote: 
P83542.1	uniprot	species: Polistes gallicus; common name: Paper wasp; IUIS Allergen: Pol g 1.0101; Type: Venom or Salivary; Group: Polistes Pol a 1 Pol d 1; Allergenicity: IgE but no biological test; 1st V: 7; curationNote: 
P83834.1	uniprot	species: Cucumis melo; common name: Muskmelon; IUIS Allergen: Cuc m 3.0101; Type: Food Plant; Group: Cucumis Cuc m 3; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 9; curationNote: 
P83885.1	uniprot	species: Anisakis simplex; common name: Parasitic fish worm; IUIS Allergen: Ani s 4.0101; Type: Food Animal; Group: Anisakis Ani s 4; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 7; curationNote: 
P83958.1	uniprot	species: Actinidia chinensis; common name: Kiwi; IUIS Allergen: Unassigned; Type: Food Plant; Group: Actinidia Act d 2 thaumatin like protein; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 7; curationNote: 
P84159.1	uniprot	species: Citrus sinensis; common name: Navel orange; IUIS Allergen: Cit s 1.0101; Type: Food Plant; Group: Citrus Cit s 1; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 7; curationNote: 
P84160.1	uniprot	species: Citrus limon; common name: Lemon; IUIS Allergen: Cit l 3.0101; Type: Food Plant; Group: Citrus LTP Cit s 3/Cit l 3; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 7; curationNote: 
P84161.1	uniprot	species: Citrus sinensis; common name: Navel orange; IUIS Allergen: Cit s 3.0101; Type: Food Plant; Group: Citrus LTP Cit s 3/Cit l 3; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 7; curationNote: 
P84296.1	uniprot	species: Chironomus thummi thummi; common name: Midge; IUIS Allergen: Chi t 3.0601; Type: Aero Insect; Group: Chironomus Chi t 3; Allergenicity: IgE but no biological test; 1st V: 7; curationNote: 
P84298.1	uniprot	species: Chironomus thummi thummi; common name: Midge; IUIS Allergen: Chi t 3.0701; Type: Aero Insect; Group: Chironomus Chi t 3; Allergenicity: IgE but no biological test; 1st V: 7; curationNote: 
P84527.1	uniprot	species: Actinidia deliciosa; common name: Kiwi; IUIS Allergen: Act d 5.0101; Type: Food Plant; Group: Actinidia Act d 5 kiwellin; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 7; curationNote: 
P85204.1	uniprot	species: Actinidia chinensis; common name: Kiwi; IUIS Allergen: Act c 10; Type: Food Plant; Group: Actinidia Act c 10 LTP; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 13; curationNote: 
P85206.1	uniprot	species: Actinidia deliciosa; common name: Kiwi; IUIS Allergen: Act d 10.0201; Type: Food Plant; Group: Actinidia Act d 10 LTP; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 13; curationNote: 
P85524.1	uniprot	species: Actinidia deliciosa; common name: Kiwi; IUIS Allergen: Act d 11.0101; Type: Food Plant; Group: Actinidia Act d 11 Kirola MLP; Allergenicity: IgE but no biological test; 1st V: 12; curationNote: 
P85894.1	uniprot	species: Morus nigra; common name: Black mulberry; IUIS Allergen: Mor n 3.0101; Type: Food Plant; Group: Morus Mor n 3 mulberry LTP; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 11; curationNote: 
P86137.2	uniprot	species: Actinidia deliciosa; common name: Kiwi; IUIS Allergen: Act d 10.0101; Type: Food Plant; Group: Actinidia Act d 10 LTP; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 13; curationNote: 
P86360.1	uniprot	species: Thaumetopoea pityocampa; common name: Pine moth; IUIS Allergen: Tha p 2.0101; Type: Contact; Group: Thaumetopoea Tha p 2; Allergenicity: IgE but no biological test; 1st V: 14; curationNote: 
P86431.1	uniprot	species: Oncorhynchus mykiss; common name: rainbow trout; IUIS Allergen: Onc m 1.0101; Type: Food Animal; Group: Oncorhynchus Rainbow trout parv Onc m 1; Allergenicity: IgE but no biological test; 1st V: 11; curationNote: 
P86432.1	uniprot	species: Oncorhynchus mykiss; common name: rainbow trout; IUIS Allergen: Onc m 1.0201; Type: Food Animal; Group: Oncorhynchus Rainbow trout parv Onc m 1; Allergenicity: IgE but no biological test; 1st V: 11; curationNote: 
P86686.1	uniprot	species: Polybia paulista; common name: wasp; IUIS Allergen: Poly p 5.0102; Type: Venom or Salivary; Group: Polybia Poly p 5, Poly s 5 venom allergen; Allergenicity: IgE but no biological test; 1st V: 12; curationNote: 
P86687.1	uniprot	species: Polybia paulista; common name: wasp; IUIS Allergen: Poly p 2.0101; Type: Venom or Salivary; Group: Polybia Poly p 2 hyaluronidase; Allergenicity: IgE but no biological test; 1st V: 12; curationNote: 
P86739.1	uniprot	species: Macruronus magellanicus; common name: Patagonian Grenadier; IUIS Allergen: Unassigned; Type: Food Animal; Group: Merluccius sp. Macruronus sp. Parvalbumin Hake; Allergenicity: IgE but no biological test; 1st V: 12; curationNote: 
P86740.1	uniprot	species: Macruronus magellanicus; common name: Patagonian Grenadier; IUIS Allergen: Unassigned; Type: Food Animal; Group: Merluccius sp. Macruronus sp. Parvalbumin Hake; Allergenicity: IgE but no biological test; 1st V: 12; curationNote: 
P86741.1	uniprot	species: Macruronus magellanicus; common name: Patagonian Grenadier; IUIS Allergen: Unassigned; Type: Food Animal; Group: Merluccius sp. Macruronus sp. Parvalbumin Hake; Allergenicity: IgE but no biological test; 1st V: 12; curationNote: 
P86742.1	uniprot	species: Macruronus novaezelandiae; common name: Blue hake; IUIS Allergen: Unassigned; Type: Food Animal; Group: Merluccius sp. Macruronus sp. Parvalbumin Hake; Allergenicity: IgE but no biological test; 1st V: 12; curationNote: 
P86745.1	uniprot	species: Merluccius australis australis; common name: southern hake; IUIS Allergen: Unassigned; Type: Food Animal; Group: Merluccius sp. Macruronus sp. Parvalbumin Hake; Allergenicity: IgE but no biological test; 1st V: 12; curationNote: 
P86749.1	uniprot	species: Merluccius australis polylepis; common name: Southern hake; IUIS Allergen: Unassigned; Type: Food Animal; Group: Merluccius sp. Macruronus sp. Parvalbumin Hake; Allergenicity: IgE but no biological test; 1st V: 12; curationNote: 
P86750.1	uniprot	species: Merluccius australis polylepis; common name: Southern hake; IUIS Allergen: Unassigned; Type: Food Animal; Group: Merluccius sp. Macruronus sp. Parvalbumin Hake; Allergenicity: IgE but no biological test; 1st V: 12; curationNote: 
P86752.1	uniprot	species: Merluccius bilinearis; common name: Silver hake; IUIS Allergen: Unassigned; Type: Food Animal; Group: Merluccius sp. Macruronus sp. Parvalbumin Hake; Allergenicity: IgE but no biological test; 1st V: 12; curationNote: 
P86753.1	uniprot	species: Merluccius bilinearis; common name: Silver hake; IUIS Allergen: Unassigned; Type: Food Animal; Group: Merluccius sp. Macruronus sp. Parvalbumin Hake; Allergenicity: IgE but no biological test; 1st V: 12; curationNote: 
P86754.1	uniprot	species: Merluccius bilinearis; common name: Silver hake; IUIS Allergen: Unassigned; Type: Food Animal; Group: Merluccius sp. Macruronus sp. Parvalbumin Hake; Allergenicity: IgE but no biological test; 1st V: 12; curationNote: 
P86757.1	uniprot	species: Merluccius capensis; common name: Shallow-water cape hake; IUIS Allergen: Unassigned; Type: Food Animal; Group: Merluccius sp. Macruronus sp. Parvalbumin Hake; Allergenicity: IgE but no biological test; 1st V: 12; curationNote: 
P86760.1	uniprot	species: Merluccius gayi; common name: Southern Pacific hake; IUIS Allergen: Unassigned; Type: Food Animal; Group: Merluccius sp. Macruronus sp. Parvalbumin Hake; Allergenicity: IgE but no biological test; 1st V: 12; curationNote: 
P86761.1	uniprot	species: Merluccius gayi; common name: Southern Pacific hake; IUIS Allergen: Unassigned; Type: Food Animal; Group: Merluccius sp. Macruronus sp. Parvalbumin Hake; Allergenicity: IgE but no biological test; 1st V: 12; curationNote: 
P86765.1	uniprot	species: Merluccius merluccius; common name: European hake; IUIS Allergen: Unassigned; Type: Food Animal; Group: Merluccius sp. Macruronus sp. Parvalbumin Hake; Allergenicity: IgE but no biological test; 1st V: 12; curationNote: 
P86768.1	uniprot	species: Merluccius paradoxus; common name: Deep-water cape hake; IUIS Allergen: Unassigned; Type: Food Animal; Group: Merluccius sp. Macruronus sp. Parvalbumin Hake; Allergenicity: IgE but no biological test; 1st V: 12; curationNote: 
P86769.1	uniprot	species: Merluccius paradoxus; common name: Deep-water cape hake; IUIS Allergen: Unassigned; Type: Food Animal; Group: Merluccius sp. Macruronus sp. Parvalbumin Hake; Allergenicity: IgE but no biological test; 1st V: 12; curationNote: 
P86770.1	uniprot	species: Merluccius paradoxus; common name: Deep-water cape hake; IUIS Allergen: Unassigned; Type: Food Animal; Group: Merluccius sp. Macruronus sp. Parvalbumin Hake; Allergenicity: IgE but no biological test; 1st V: 12; curationNote: 
P86771.1	uniprot	species: Merluccius polli; common name: Benguela hake; IUIS Allergen: Unassigned; Type: Food Animal; Group: Merluccius sp. Macruronus sp. Parvalbumin Hake; Allergenicity: IgE but no biological test; 1st V: 12; curationNote: 
P86772.1	uniprot	species: Merluccius polli; common name: Benguela hake; IUIS Allergen: Unassigned; Type: Food Animal; Group: Merluccius sp. Macruronus sp. Parvalbumin Hake; Allergenicity: IgE but no biological test; 1st V: 12; curationNote: 
P86774.1	uniprot	species: Merluccius productus; common name: North Pacific hake; IUIS Allergen: Unassigned; Type: Food Animal; Group: Merluccius sp. Macruronus sp. Parvalbumin Hake; Allergenicity: IgE but no biological test; 1st V: 12; curationNote: 
P86775.1	uniprot	species: Merluccius productus; common name: North Pacific hake; IUIS Allergen: Unassigned; Type: Food Animal; Group: Merluccius sp. Macruronus sp. Parvalbumin Hake; Allergenicity: IgE but no biological test; 1st V: 12; curationNote: 
P86809.1	uniprot	species: Apium graveolens Rapaceum Group; common name: Celery; IUIS Allergen: Api g 6.0101; Type: Food Plant; Group: Apium graveolens Api g 6  LTP 2; Allergenicity: IgE but no biological test; 1st V: 15; curationNote: 
P86888.1	uniprot	species: Prunus persica; common name: Peach; IUIS Allergen: Pru p 7.0101; Type: Food Plant; Group: Prunus Pru p 7 Pru m 7 Peamaclein; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 14; curationNote: 
P86978.1	uniprot	species: Thunnus albacares; common name: Yellowfin tuna; IUIS Allergen: Unassigned; Type: Food Animal; Group: Thunnus Thu a 2 enolase; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 15; curationNote: 
P86979.1	uniprot	species: Thunnus albacares; common name: Yellowfin tuna; IUIS Allergen: Thu a 3.0101; Type: Food Animal; Group: Thunnus Thu a 3 aldolase; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 15; curationNote: 
P86980.1	uniprot	species: Gadus morhua; common name: Atlantic cod; IUIS Allergen: ; Type: Food Animal; Group: Gadus morhua Gad m 3; Allergenicity: IgE but no biological test; 1st V: 15; curationNote: 
P92918.1	uniprot	species: Apium graveolens; common name: Celery; IUIS Allergen: Api g 1.0201; Type: Food Plant; Group: Apium Api g 1; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 9; curationNote: 
P93198.1	uniprot	species: Juglans regia; common name: English walnut; IUIS Allergen: Unassigned; Type: Unassigned; Group: Jug r 1 Jug n 1; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 22; curationNote: 
Q00002.2	uniprot	species: Alternaria alternata; common name: Fungus; IUIS Allergen: Alt a 4.0101; Type: Aero Fungi; Group: Alternaria Alt a 4 thioredoxin; Allergenicity: IgE but no biological test; 1st V: 7; curationNote: 
Q00802.2	uniprot	species: Bombyx mori; common name: Silkworm; IUIS Allergen: Unassigned; Type: Unassigned; Group: Bomb m4 a 30 kDa protein BM30K uncertain Allergy; Allergenicity: IgE but no biological test; 1st V: 22; curationNote: 
Q01882.2	uniprot	species: Oryza sativa (japonica cultivar-group); common name: Rice; IUIS Allergen: Unassigned; Type: Food Plant; Group: Oryza Trypsin alpha-amylase inhibitor; Allergenicity: IgE but no biological test; 1st V: 8; curationNote: 
Q01883.2	uniprot	species: Oryza sativa (japonica cultivar-group); common name: Rice; IUIS Allergen: Unassigned; Type: Food Plant; Group: Oryza Trypsin alpha-amylase inhibitor; Allergenicity: IgE but no biological test; 1st V: 8; curationNote: 
Q06811.2	uniprot	species: Ascaris suum; common name: Parasitic roundworm; IUIS Allergen: Asc s 1.0101; Type: Worm (parasite); Group: Ascaris Asc s 1; Allergenicity: IgE but no biological test; 1st V: 7; curationNote: 
Q08169.1	uniprot	species: Apis mellifera; common name: Honeybee; IUIS Allergen: Api m 2.0101; Type: Venom or Salivary; Group: Apis Api m 2; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 7; curationNote: 
Q1ZYQ8.2	uniprot	species: Zea mays; common name: Corn; IUIS Allergen: Unassigned; Type: Aero Plant; Group: Zea Zea m 1 isoform; Allergenicity: IgE but no biological test; 1st V: 9; curationNote: 
Q25632.1	uniprot	species: Onchocerca volvulus; common name: Parasitic nematode; IUIS Allergen: Unassigned; Type: Worm (parasite); Group: Onchocerca tropomyosin; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 12; curationNote: 
Q25641.1	uniprot	species: Periplaneta americana; common name: American cockroach; IUIS Allergen: Per a 3.0101; Type: Aero Insect; Group: Periplaneta Per a 3; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 9; curationNote: 
Q28050.1	uniprot	species: Bos taurus; common name: Bovine; IUIS Allergen: Bos d 3.0101; Type: Aero Animal; Group: Bos Bos d 3; Allergenicity: IgE but no biological test; 1st V: 7; curationNote: 
Q39649.1	uniprot	species: Cucurbita maxima; common name: ; IUIS Allergen: Unassigned; Type: Food Plant; Group: Cuc ma 5; Allergenicity: IgE but no biological test; 1st V: 20; curationNote: 
Q40240.2	uniprot	species: Lolium perenne; common name: Perennial ryegrass; IUIS Allergen: Lol p 5.0102; Type: Aero Plant; Group: Lolium Lol p 5; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 12; curationNote: 
Q40638.2	uniprot	species: Oryza sativa (japonica cultivar-group); common name: Rice; IUIS Allergen: ; Type: Aero Plant; Group: Oryza Ory s 1; Allergenicity: IgE but no biological test; 1st V: 8; curationNote: 
Q41260.1	uniprot	species: Phalaris aquatica; common name: Canary grass; IUIS Allergen: Pha a 1.0101; Type: Aero Plant; Group: Phalaris Pha a 1; Allergenicity: IgE but no biological test; 1st V: 7; curationNote: 
Q45W86	uniprot	species: Arachis hypogaea; common name: Peanut; IUIS Allergen: Ara h 11.0102; Type: Food Plant; Group: Arachis hypogaea Ara h 11; Allergenicity: IgE but no biological test; 1st V: 16; curationNote: 
Q4WB37.1	uniprot	species: Aspergillus fumigatus Af293; common name: Fungus; IUIS Allergen: Unassigned; Type: Aero Fungi; Group: Aspergillus Endo-chitosanase; Allergenicity: IgE but no biological test; 1st V: 16; curationNote: 
Q5BLY5.1	uniprot	species: Apis mellifera; common name: Honeybee; IUIS Allergen: Api m 3.0101; Type: Venom or Salivary; Group: Apis Api m 3 acid phosphatase; Allergenicity: IgE but no biological test; 1st V: 12; curationNote: 
Q5MIU2.1	uniprot	species: Aedes albopictus; common name: Asian tiger mosquito; IUIS Allergen: Unassigned; Type: Unassigned; Group: Aed a salivary protein Aed al 14; Allergenicity: IgE but no biological test; 1st V: 24; curationNote: 
Q5WPU9.1	uniprot	species: Lutzomyia longipalpis; common name: ; IUIS Allergen: Unassigned; Type: Unassigned; Group: Yel LJM11; Allergenicity: IgE but no biological test; 1st V: 24; curationNote: 
Q63213	uniprot	species: Rattus norvegicus; common name: Rat; IUIS Allergen: ; Type: Aero Animal; Group: Rattus Rat n 1; Allergenicity: IgE but no biological test; 1st V: 7; curationNote: 
